index,qubits,sys_noisy,sys_ideal,ideal,noisy
23,8,ibmq_kolkata,AerSimulator,"[0.4950495, 0.46039605, 0.509901, 0.52970296, 0.5, 0.490099, 0.519802, 0.5049505]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,8,ibmq_kolkata,AerSimulator,"[0.48258707, 0.49751243, 0.50248754, 0.48756218, 0.52238804, 0.5074627, 0.47761193, 0.47263682]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
1,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.5, 0.4, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
2,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.46666667, 0.53333336, 0.53333336, 0.46666667]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
3,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
4,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.6666667, 0.0, 0.33333334]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
5,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.75, 0.375, 0.25, 0.375]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
6,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
7,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
8,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.8, 0.5, 0.6, 0.5]"
9,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
10,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.46666667, 0.53333336, 0.46666667, 0.53333336]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
11,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
12,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.33333334, 0.33333334, 0.5, 0.33333334]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
13,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
14,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
15,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.75, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
16,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
17,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.53846157, 0.61538464, 0.53846157, 0.53846157]"
18,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
19,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
20,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.53333336, 0.53333336, 0.53333336, 0.46666667]","[0.0, 0.0, 0.0, 0.0, 0.54545456, 0.6363636, 0.45454547, 0.72727275]"
21,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
22,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.46666667, 0.46666667, 0.53333336, 0.46666667]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
23,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.5714286, 0.5, 0.5, 0.42857143]"
24,4,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
0,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.48387095, 0.516129, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.48387095, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.53333336, 0.5, 0.5, 0.53333336, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.53333336, 0.5, 0.46666667, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.53333336, 0.5, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.53571427, 0.5714286, 0.4642857, 0.4642857, 0.4642857]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.46666667, 0.53333336, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.48387095, 0.516129, 0.516129, 0.516129]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.61538464, 0.5, 0.53846157, 0.53846157, 0.5]"
11,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.46666667, 0.5, 0.46666667]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.53846157, 0.3846154, 0.61538464, 0.0, 0.46153846]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.516129, 0.516129, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.516129, 0.48387095, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.53333336, 0.46666667, 0.53333336, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.53333336, 0.53333336, 0.5, 0.5, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.53333336, 0.53333336, 0.0, 0.53333336, 0.53333336]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.4827586, 0.44827586, 0.51724136, 0.4827586, 0.4827586]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.516129, 0.516129, 0.516129]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.33333334, 0.33333334, 1.0, 0.16666667, 0.16666667]"
0,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.30769232, 0.3846154, 0.23076923, 0.9230769, 0.23076923, 0.15384616]"
1,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.47540984, 0.5081967, 0.5081967, 0.5081967, 0.4918033, 0.52459013]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.48333332, 0.51666665, 0.48333332, 0.5, 0.48333332, 0.48333332]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.26666668, 0.26666668, 0.4, 0.93333334, 0.33333334, 0.2]"
4,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.7741935, 0.38709676, 0.4516129, 0.48387095, 0.48387095, 0.48387095]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.51666665, 0.46666667, 0.5, 0.46666667, 0.48333332, 0.53333336]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4915254, 0.4915254, 0.4915254, 0.5084746, 0.4915254, 0.4915254]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.48387095, 0.5, 0.48387095, 0.516129, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4920635, 0.4920635, 0.50793654, 0.4920635, 0.50793654, 0.50793654]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.46153846, 0.3846154, 1.0, 0.3846154, 0.53846157, 0.0]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.6666667, 0.41025642, 0.43589744, 0.53846157, 0.64102566, 0.64102566]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5254237, 0.5084746, 0.4915254, 0.5084746, 0.47457626]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5081967, 0.5081967, 0.5081967, 0.5081967, 0.47540984, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.48387095, 0.5, 0.5, 0.516129, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4918033, 0.4918033, 0.5081967, 0.4918033, 0.4918033, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0]","[0.0, 0.0, 0.8648649, 0.45945945, 0.5405405, 0.5405405, 0.5405405, 0.43243244]"
16,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.85, 0.45, 0.2, 0.45, 0.55]","[0.0, 0.0, 0.4915254, 0.5254237, 0.5254237, 0.45762712, 0.5084746, 0.4915254]"
17,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4920635, 0.50793654, 0.50793654, 0.50793654, 0.50793654, 0.50793654]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.47826087, 0.5, 0.47826087, 0.5217391, 0.3478261, 0.65217394]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5084746, 0.47457626, 0.5084746, 0.4915254, 0.5254237]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4909091, 0.5090909, 0.5090909, 0.5090909, 0.4181818, 0.54545456]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4915254, 0.5254237, 0.4915254, 0.5254237, 0.5084746, 0.4915254]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5254237, 0.4915254, 0.5084746, 0.4915254, 0.5084746]","[0.0, 0.0, 0.47058824, 0.627451, 0.49019608, 0.49019608, 0.49019608, 0.49019608]"
24,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5423729, 0.5084746, 0.5084746, 0.4915254, 0.5084746]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5229358, 0.5504587, 0.5045872, 0.48623854, 0.48623854, 0.51376146, 0.49541286]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5168539, 0.43820226, 0.30337077, 0.49438202, 0.505618, 0.49438202, 0.46067417]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4909091, 0.4909091, 0.47272727, 0.47272727, 0.53636366, 0.5, 0.47272727]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,7,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 1.0]","[0.0, 0.460177, 0.5132743, 0.43362832, 0.5221239, 0.50442475, 0.48672566, 0.539823]"
4,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5463917, 0.5051546, 0.4742268, 0.5051546, 0.4742268, 0.52577317, 0.5463917]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4869565, 0.47826087, 0.5043478, 0.4869565, 0.51304346, 0.4869565, 0.49565217]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,7,ibmq_kolkata,AerSimulator,"[0.0, 0.48672566, 0.50442475, 0.5132743, 0.53097343, 0.48672566, 0.5132743, 0.5221239]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,7,ibmq_kolkata,AerSimulator,"[0.0, 0.48672566, 0.50442475, 0.4778761, 0.5132743, 0.50442475, 0.5132743, 0.53097343]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,7,ibmq_kolkata,AerSimulator,"[0.0, 0.53271025, 0.46728972, 0.48598132, 0.5046729, 0.55140185, 0.46728972, 0.5140187]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5339806, 0.47572815, 0.49514562, 0.5436893, 0.5145631, 0.5145631, 0.4854369]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5, 0.5181818, 0.5181818, 0.5090909, 0.5181818, 0.5090909, 0.5]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5086207, 0.5086207, 0.5258621, 0.51724136, 0.49137932, 0.5, 0.5086207]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5043478, 0.49565217, 0.5304348, 0.4869565, 0.4695652, 0.49565217, 0.49565217]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,7,ibmq_kolkata,AerSimulator,"[0.0, 0.49137932, 0.5, 0.5086207, 0.5086207, 0.5, 0.51724136, 0.49137932]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5, 0.4716981, 0.5188679, 0.4716981, 0.46226415, 0.5, 0.49056605]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5092593, 0.5185185, 0.5277778, 0.5092593, 0.5092593, 0.5, 0.5092593]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4957265, 0.50427353, 0.4957265, 0.4957265, 0.52136755, 0.50427353, 0.4871795]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5, 0.51754385, 0.50877196, 0.48245615, 0.51754385, 0.49122807, 0.51754385]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,7,ibmq_kolkata,AerSimulator,"[0.0, 0.4864865, 0.5405405, 0.4864865, 0.4954955, 0.4864865, 0.5135135, 0.5225225]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,7,ibmq_kolkata,AerSimulator,"[0.0, 0.51304346, 0.49565217, 0.5043478, 0.5043478, 0.49565217, 0.5043478, 0.47826087]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5132743, 0.49557522, 0.53097343, 0.49557522, 0.46902654, 0.49557522, 0.5221239]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,7,ibmq_kolkata,AerSimulator,"[0.0, 0.47368422, 0.51754385, 0.49122807, 0.50877196, 0.49122807, 0.50877196, 0.50877196]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5092593, 0.5, 0.49074075, 0.5277778, 0.49074075, 0.5, 0.5]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,7,ibmq_kolkata,AerSimulator,"[0.0, 0.5217391, 0.49565217, 0.4695652, 0.4869565, 0.4869565, 0.47826087, 0.47826087]","[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,8,ibmq_kolkata,AerSimulator,"[0.5343915, 0.52380955, 0.5026455, 0.5185185, 0.53968257, 0.48677248, 0.4973545, 0.5343915]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,8,ibmq_kolkata,AerSimulator,"[0.47738692, 0.4924623, 0.50753766, 0.4874372, 0.5125628, 0.5125628, 0.5125628, 0.5025126]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,8,ibmq_kolkata,AerSimulator,"[0.3881579, 0.4868421, 0.5065789, 0.41447368, 0.5, 0.55263156, 0.6184211, 0.5197368]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,8,ibmq_kolkata,AerSimulator,"[0.5, 0.5, 0.510101, 0.510101, 0.4848485, 0.48989898, 0.510101, 0.4949495]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,8,ibmq_kolkata,AerSimulator,"[0.4950495, 0.509901, 0.5, 0.509901, 0.48514852, 0.48514852, 0.5247525, 0.48514852]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,8,ibmq_kolkata,AerSimulator,"[0.47715735, 0.49238577, 0.51269037, 0.48730963, 0.4720812, 0.5025381, 0.46192893, 0.51269037]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,8,ibmq_kolkata,AerSimulator,"[0.5625, 0.421875, 1.0, 0.390625, 0.8125, 0.484375, 0.609375, 0.46875]","[0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608]"
7,8,ibmq_kolkata,AerSimulator,"[0.5, 0.49029127, 0.5291262, 0.51941746, 0.4563107, 0.50970876, 0.50970876, 0.5145631]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,8,ibmq_kolkata,AerSimulator,"[0.47058824, 0.4789916, 0.52100843, 0.4789916, 0.46218488, 0.49579832, 0.5042017, 0.5042017]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,8,ibmq_kolkata,AerSimulator,"[0.5270936, 0.5073892, 0.49753696, 0.46305418, 0.4827586, 0.50246304, 0.49261084, 0.48768473]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,8,ibmq_kolkata,AerSimulator,"[0.56886226, 0.502994, 0.65868264, 0.5449102, 0.4730539, 0.502994, 0.5329341, 0.49101797]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,8,ibmq_kolkata,AerSimulator,"[0.5153061, 0.5153061, 0.5153061, 0.52040815, 0.5, 0.5153061, 0.48979592, 0.5153061]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,8,ibmq_kolkata,AerSimulator,"[0.51428574, 0.5095238, 0.51428574, 0.51428574, 0.51428574, 0.4904762, 0.4857143, 0.5]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,8,ibmq_kolkata,AerSimulator,"[0.5145631, 0.5048544, 0.4854369, 0.4514563, 0.49514562, 0.49029127, 0.51941746, 0.5048544]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,8,ibmq_kolkata,AerSimulator,"[0.0, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.5]","[0.275, 0.775, 0.925, 0.175, 0.55, 0.3, 0.325, 0.575]"
15,8,ibmq_kolkata,AerSimulator,"[0.509901, 0.4950495, 0.5, 0.490099, 0.5, 0.5, 0.48019803, 0.48019803]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,8,ibmq_kolkata,AerSimulator,"[0.49753696, 0.49261084, 0.49261084, 0.49261084, 0.48768473, 0.5369458, 0.5073892, 0.49261084]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,8,ibmq_kolkata,AerSimulator,"[0.49748743, 0.4924623, 0.50753766, 0.4924623, 0.4924623, 0.5125628, 0.4924623, 0.4874372]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,8,ibmq_kolkata,AerSimulator,"[0.5, 0.5, 0.52403843, 0.49519232, 0.50961536, 0.53846157, 0.48076922, 0.49519232]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,8,ibmq_kolkata,AerSimulator,"[0.5025126, 0.4874372, 0.49748743, 0.50753766, 0.5025126, 0.4924623, 0.5025126, 0.53768843]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
